UNITID,F2D01__last,F2D16__last,F2A02__last,F2A03__last,total_expenses__last,change_in_net_assets__last,expendable_net_assets__last,endowment_eoy__last,operating_margin__last,expenses_to_revenue__last,assets_to_liabilities__last,operating_margin__mean3,expenses_to_revenue__mean3,assets_to_liabilities__mean3,reported_field_count__mean3,F2D16__slope,total_expenses__slope,expendable_net_assets__slope,F2D16__pct3,total_expenses__pct3,expendable_net_assets__pct3,log_F2D16,log_F2A02,log_F2A03,log_total_expenses,log_expendable_net_assets,log_endowment_eoy,tuition_dependence,closed_by_2024,as_of_year
102049,114874933,181572091,721884021.0,432635269.0,175630504.0,-28804604.0,128445740.0,347137118.0,-0.1586400412164664,0.9672769809100232,1.6685741379073744,0.010744838360474065,0.9412592746018517,1.7646667825544278,8.0,-3368228.49999972,1482267.5000000522,-15732748.999999838,-0.03577350615012973,0.017169190994433883,-0.19676852229735098,19.017163333907632,20.397375049604992,19.885405598441835,18.983892942756764,18.67101712410009,19.66523041547731,0.6326684479279362,0,2019
102058,3409538,4781223,1106179.0,334534.0,4077700.0,-214772.0,715997.0,55648.0,-0.044919887652176,0.852857103715932,3.3066265312344933,-0.044289843003013196,0.836175631002281,3.3066263132336435,5.333333333333333,-6.6029265824390195e-09,1.6853597448531892e-09,-1.9768277066504835e-09,0.0,0.0,0.0,15.3802071386337,13.916423196466054,12.720496786858451,15.22104390717345,13.481432652642791,10.926819387090307,0.7131100139023008,0,2019
102234,17852090,39353575,155312533.0,72439581.0,39912942.0,-559367.0,49093205.0,18160532.0,-0.0142138801875052,1.0142138801875051,2.144028593980962,-0.027604675761872602,1.0276046757618726,2.105154083735289,8.0,-3264324.9999997215,-2323161.999999904,-1222998.4999998587,-0.14229148651792714,-0.104272902520432,-0.04745896143289141,17.488097405445785,18.860949993168678,18.098263420670182,17.50221121522325,17.709231212518546,16.714761280926975,0.45363324678888767,0,2019
102270,8708296,18544295,64862700.0,43928867.0,18471215.0,73080.0,3085906.0,19060678.0,0.0039408346340478,0.9960591653659522,1.4765393334638015,0.016822109361041032,0.9831778906389589,1.4769901583724074,8.0,2092795.999999974,2291295.99999996,244789.4999999905,0.29150209458333387,0.3299529406190952,0.1885660011238954,16.735672806470514,17.98778330151631,17.598082247352256,16.731724186499903,14.942356175352632,16.763138079899974,0.46959434154816887,0,2019
102298,9925099,23350776,97022463.0,35943646.0,20496405.0,2854371.0,58516849.0,2592980.0,0.1222388069672716,0.8777611930327284,2.699293861284968,0.07719283793638941,0.9228071620636106,3.7114795868133394,8.0,3611370.999999959,2440100.0000000005,1976570.4999999332,0.44783772157226354,0.312508704899814,0.07245000651348694,16.966140817756802,18.390453097284247,17.3974629088515,16.835760111665632,17.884825304916237,14.76831873707398,0.425043647371719,0,2019
102377,48664870,136496600,412742736.0,147991511.0,125012842.0,11483758.0,176017063.0,129234701.0,0.0841321908384531,0.9158678091615468,2.788962239867934,0.09293789751562372,0.9070621024843762,2.605123407637162,8.0,-1033710.9999998873,64561.00000006014,10351769.999999508,-0.014920337690544232,0.0010339378103086615,0.13330159280463943,18.73181027118035,19.838335044001575,18.812665478732388,18.64392703398877,18.986091502848094,18.677140704579852,0.35652807469197034,0,2019
102395,2893705,4397904,24047719.0,340586.0,4648682.0,-229635.0,23707133.0,1000000.0,-0.0522146458858583,1.0570221632850558,70.606892238671,0.07382241773438053,0.9605837222162084,75.46529915390602,8.0,-309733.5000000256,-200887.9999999907,510730.99999994936,-0.12346445977385367,-0.07955238911005695,0.04502674838227179,15.296638849135942,16.9955507475272,12.73842587854338,15.352094511641084,16.981286573468367,13.815511557963774,0.6579736619989887,0,2019
102580,325915,1008581,2585752.0,372812.0,968343.0,40238.0,2166107.0,46833.0,0.0398956553811741,0.960104344618826,6.935806787335172,-0.03438903495325043,1.0343890349532505,6.331754996594978,8.0,117269.49999999432,39393.99999999923,22899.99999999903,0.3030055216641991,0.08857012776050947,0.021600645566891966,13.824055941945582,14.765527319444347,12.828832232430221,13.783342675029903,14.588442566795875,10.754364713861957,0.32314211748981986,0,2019
102669,4512549,12338673,134770382.0,8785927.0,17394097.0,-2063734.0,110525932.0,74723616.0,-0.1672573703833467,1.4097218558267977,15.339346889633845,0.15476569083937658,1.1845820045714488,7.865221120359905,8.0,-2150442.9999999152,130839.00000001663,21137656.499998268,-0.25847355690135776,0.015273850120056017,0.6194128876691947,16.32824911523827,18.71908302162006,15.988661908628831,16.671641511242687,18.52076073917002,18.129306758100842,0.3657240126227512,0,2019
103945,1296353,1296353,867693.0,912646.0,2332670.0,-1019453.0,-44953.0,,-0.7864007720119442,1.7994095743983314,0.950744319265082,-0.5830764739082503,1.594221570587452,2.453600997898793,7.666666666666667,-428748.4999999749,-331863.499999978,-495579.49999996147,-0.3981228962091139,-0.22150836487955367,-1.047508682041754,14.075066266744342,13.673594396925358,13.724104447354645,14.662524520913557,-10.713395023704772,,1.0,1,2019
104188,3871209,3932392,2772415.0,382510.0,3800728.0,117101.0,2389905.0,,0.0297785673452697,0.9665180887358128,7.247954301848318,0.0297785673452697,0.9665180887358128,7.247954301848318,8.0,,,,,,,15.184758704389912,14.835229700182305,12.854512690005153,15.150703448402535,14.686764592590293,,0.9844412764546363,1,2019
104586,73395000,89458000,,,,,,48760000.0,,,,,,,8.0,6570499.999999711,,,0.17218968250848435,,,18.309279810537113,,,,,17.70242088308596,0.8204408772831944,0,2019
104665,485427,2117590,,,,,,781466.0,,,,,,,8.0,656388.9999998446,,,1.6311610661868858,,,14.56578967979155,,,,,13.568928201464582,0.22923559329237483,0,2019
105589,10633577,15299447,26326899.0,11850311.0,14897402.0,402045.0,12764361.0,2200891.0,0.0262784007814138,0.973721599218586,2.221620934674204,0.028148417702922836,0.9710322617375909,2.2099286314074518,8.0,593070.9999999763,676695.9999999675,246526.49999998824,0.08404424052339264,0.09992550212234043,0.04017933540581004,16.54332730728045,17.086101788118683,16.287864754312732,16.51669746042248,16.36216762699346,14.604373290699517,0.6950301537042483,0,2019
105899,8021783,36569637,48749850.0,20028352.0,20117377.0,16452260.0,27666648.0,999388.0,0.4498885236405272,0.5501114763594728,2.4340420020578826,0.15374016359002043,0.8462598364099795,2.0071212951658635,8.0,10866009.49999992,2798868.000000001,8158783.999999907,1.4646568606901729,0.38552854027176015,1.437787732573918,17.4147288912524,17.702212698993204,16.812659477601194,16.81709457661222,17.13573823853834,13.814899371227707,0.21935637479803258,0,2019
106306,3452023,11569074,33859346.0,37637660.0,13861323.0,-2292449.0,-3778314.0,,-0.1981531970493057,1.198135909581009,0.8996134722509317,-0.22813330655899236,1.2222607515025656,0.9763624972463733,8.0,-1240900.9999998854,-961597.9999999586,-3104647.499999831,-0.17662969910203463,-0.12184064652207648,-2.5542342782605045,16.26384614783209,17.33772564919092,17.443515729411597,16.444613073859173,-15.144788701016271,,0.29838369086410893,0,2019
106342,6022180,17355970,85834856.0,42829687.0,27439017.0,-9922084.0,-22030522.0,60939637.0,-0.5716813292486678,1.580955544403453,2.0040972048196384,-0.38754772682393585,1.390639131875531,2.5604671779217405,8.0,-1185569.4999999201,2231481.4999999,-8937685.999999642,-0.12019698375469005,0.1942441030126409,-4.3019799525889555,16.66944715500707,18.26793574069871,17.57274206495143,17.12747657300957,-16.90793945885079,17.925394391235077,0.3469803185877828,0,2019
106546,3366502,3659134,,,,,,8085582.0,,,,,,,8.0,188632.99999998836,,,0.11495465387395228,,,15.11273733864732,,,,,15.905593157237163,0.9200269790611658,0,2019
106713,6423320,10471629,30451369.0,12612831.0,10275875.0,195754.0,14466158.0,3378294.0,0.018693748603966,0.981306251396034,2.414316738248534,-0.10487004341164641,1.1048700434116465,2.4266757632250515,8.0,331823.50000000355,-542987.4999999899,-960385.4999999389,0.06766397001952083,-0.09558082530573807,-0.11721360359833133,16.164180253632928,17.2316415428979,16.350225266389725,16.145309570186985,16.48732261762088,15.032881702317795,0.6134021745804784,0,2019
106810,1462768,2672936,4438792.0,1494163.0,3295251.0,-622315.0,1480533.0,1464096.0,-0.2328207633852812,1.2328207633852812,2.97075486409448,-0.07009345778435987,1.07009345778436,4.270956628136074,8.0,-238255.9999999962,157422.49999999013,-412349.4999999922,-0.15130016434626004,0.10563829223266898,-0.35775097690818103,14.798688425819734,15.305893050604508,14.217077411073374,15.007993202508752,14.207913391474541,14.196749228139108,0.5472514119305513,0,2019
107044,71826752,138829825,411258110.0,72833168.0,126764996.0,12064829.0,212493542.0,152714178.0,0.0869037254782969,0.913096274521703,5.646577257218854,0.11715926507243442,0.8828407349275654,5.1625095503027305,8.0,-1817697.0000002102,544220.9999999225,10866939.4999994,-0.02551776514659343,0.008660660762547642,0.11393330570100661,18.748759467678788,19.834731582645716,18.103682027536358,18.65784551296299,19.174422159984733,18.84407862114985,0.5173726322856058,0,2019
107080,14420956,35254392,338274114.0,115212240.0,55403093.0,-20148701.0,111079264.0,196610987.0,-0.5715231452580433,1.5715231452580434,2.9360952794598907,-0.06784898331647003,1.0688680629737077,3.080266121331283,8.0,-14813033.999999931,-138421.9999999105,-12119657.50000014,-0.4566254308307925,-0.004972060223415842,-0.17912776781376044,17.378100703571086,19.63936711589594,18.562286559261565,17.8301459985335,18.525754603528263,19.096737654247793,0.4090541683430535,0,2019
107123,561457,857916,,,,,,,,,,,,,8.0,80574.99999999609,,,0.23128281230714473,,,13.662262637194077,,,,,,0.6544428592076613,0,2019
107141,23488853,55512669,238655664.0,12568526.0,52394575.0,3118094.0,131413118.0,125569692.0,0.0561690521491589,0.943830947850841,18.98835742552468,0.1264617401638812,0.8735382598361188,17.076798459404994,8.0,-3918212.9999998817,77226.50000000215,2639174.4999997653,-0.12370225652000237,0.002956597229998812,0.04184689948573973,17.832121840951146,19.290532338825624,16.346706389928993,17.77431363248321,18.693856499213734,18.64837148511068,0.4231259894925967,0,2019
107512,15541460,45558349,204864458.0,61153605.0,43326728.0,2231621.0,41768298.0,120789162.0,0.0489837987763779,0.951016201223622,3.349998058168443,0.13288330954126928,0.8671166904587307,2.878831810616464,8.0,-2499868.0000000545,-360402.4999999067,3066596.4999997607,-0.09889092911648058,-0.016364253589412146,0.17211098437902736,17.63450447990851,19.13785914281994,17.928899388105332,17.584280300444206,17.54764821263721,18.609557129175883,0.34113308188582514,0,2019
107558,7935963,23657332,161895225.0,13475980.0,23778697.0,-121365.0,46083772.0,115067936.0,-0.0051301220272852,1.0051301220272852,12.013614223232745,0.16548883574039447,0.8345111642596056,25.447754675134433,8.0,-6595628.499999504,1075816.499999969,-2421018.4999999553,-0.3579854034573753,0.09948798412951476,-0.09508021757690682,16.979183688267433,18.902459930875242,16.416419473593667,16.984300695835625,17.64597145034026,18.561033268421323,0.3354546911714305,0,2019
107600,8423904,20484344,58834942.0,31009146.0,21456333.0,-971989.0,17472511.0,9279796.0,-0.0474503357295698,1.04745033572957,1.8973415778686715,-0.0044394187878214015,1.0044394187878214,2.002497397109066,8.0,-693746.9999999418,794636.4999999319,-1682909.4999999364,-0.06343746693807809,0.0799953792861148,-0.16152057290579427,16.835171493836338,17.890246505068614,17.249792783442576,16.881530451123673,16.676139461126716,16.04335022952312,0.41123621044442527,0,2019
107840,4262992,6607004,4643164.0,552986.0,6327085.0,279919.0,4090178.0,,0.042367009313147,0.9576329906868528,8.396530834415337,0.10371282453225411,0.8962871754677458,9.538901726254139,8.0,390672.99999997875,612666.9999999822,596836.9999999627,0.1341215018114692,0.24017910713400165,0.4121085280738435,15.703641007784856,15.350906803738702,13.223089772090718,15.660350340576551,15.224099292342487,,0.6452231601494414,0,2019
107877,3573439,8840896,41253854.0,4180464.0,9806191.0,-965295.0,24777894.0,15583156.0,-0.1091852002330985,1.1091852002330986,9.868247639496476,0.04724832267762963,0.9527516773223704,9.808195371135,8.0,-1615068.999999896,247691.49999999927,-608073.0000000102,-0.2675941431363709,0.0532051568456787,-0.04678557084624014,15.99489890005427,17.535255120923814,15.24593304233292,16.098524580850704,17.025462483018686,16.561701209458818,0.40419421289425866,0,2019
